PhylumF_Adjusted,PhylumT_Adjusted
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,jAcidobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,lActinobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,aAlphaproteobacteria
fBacteroidetes,zzzzAlveolata
fBacteroidetes,zzzzAlveolata
fBacteroidetes,zzzzAlveolata
fBacteroidetes,zzzzAlveolata
fBacteroidetes,zzzzAlveolata
fBacteroidetes,sArmatimonadetes
fBacteroidetes,sArmatimonadetes
fBacteroidetes,sArmatimonadetes
fBacteroidetes,sArmatimonadetes
fBacteroidetes,sArmatimonadetes
fBacteroidetes,sArmatimonadetes
fBacteroidetes,sArmatimonadetes
fBacteroidetes,sArmatimonadetes
fBacteroidetes,sArmatimonadetes
fBacteroidetes,sArmatimonadetes
fBacteroidetes,sArmatimonadetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,fBacteroidetes
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,bBetaproteobacteria
fBacteroidetes,tBRC1
fBacteroidetes,vOP11
fBacteroidetes,wWS3
fBacteroidetes,wWS3
fBacteroidetes,wWS3
fBacteroidetes,gChlorobi
fBacteroidetes,gChlorobi
fBacteroidetes,gChlorobi
fBacteroidetes,gChlorobi
fBacteroidetes,gChlorobi
fBacteroidetes,gChlorobi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
fBacteroidetes,mChloroflexi
